reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,cleaned_review,emotion_rule,emotion_pred
A31PONQBE4DLWR,B00AOCSFYC,T. Lynn,"[0, 0]","I saw this product mentioned in another review and when a different dock I purchased didn't quite fit the bill, I investigated, then purchased this one, giving the other dock away as a gift since it wasn't going to suit my purposes. This one was everything I needed and then some. This has a fantastic, tight gripping system, which I need as I have a 4x4 Jeep and I don't always ride the smooth roadways. It holds both my Note2, as well as my S3 /with/ the Seidio Extended Battery case, which had ended up being my problem with the previous dock I mentioned earlier that I had to give away.The suction cup is extremely strong, and is thicker than the standard cup that you usually see on most docking stations providing a heavy duty seal that even after I yanked on it refused to budge. After your device is secured, you can rotate it, to whichever position you need, and still have complete piece of mind that it's not going anywhere.I had my own charging cable, so I can't speak to the charging capacity of the included one, and the paperwork stated that I would be mailed out the additional Aux cable at a later date. That aside, I will say that I would recommend this docking station to anyone who is looking for a solid, strong gripping docking station that has the ability to hold up in a vehicle that goes off-road. Even if you don't need something that strong, this is still a phenomenal docking station.  This is //not// one of those cheaply made mounts with little plastic pieces that feel brittle and thin. I'm very glad that I caught that other review or I would have missed this mount and I would still be looking.",5.0,Very pleased,1362873600,"03 10, 2013",i saw this product mentioned in another review and when a different dock i purchased didnt quite fit the bill i investigated then purchased this one giving the other dock away as a gift since it wasnt going to suit my purposes this one was everything i needed and then some this has a fantastic tight gripping system which i need as i have a x jeep and i dont always ride the smooth roadways it holds both my note as well as my s with the seidio extended battery case which had ended up being my problem with the previous dock i mentioned earlier that i had to give awaythe suction cup is extremely strong and is thicker than the standard cup that you usually see on most docking stations providing a heavy duty seal that even after i yanked on it refused to budge after your device is secured you can rotate it to whichever position you need and still have complete piece of mind that its not going anywherei had my own charging cable so i cant speak to the charging capacity of the included one and the paperwork stated that i would be mailed out the additional aux cable at a later date that aside i will say that i would recommend this docking station to anyone who is looking for a solid strong gripping docking station that has the ability to hold up in a vehicle that goes offroad even if you dont need something that strong this is still a phenomenal docking station  this is not one of those cheaply made mounts with little plastic pieces that feel brittle and thin im very glad that i caught that other review or i would have missed this mount and i would still be looking,joy,joy
A1VLWOKKHRBG4E,B008JBWM5S,"Colorful, Bold and Honest","[0, 0]",Trident Case AG-EVO4G-TG AEGIS Protective Case was a good purchase. One small issue was a tear in the rubber connecting the headphone jack protective plug to the case. Otherwise a good product to consider.,4.0,Trident Case a Good Purchase,1385942400,"12 2, 2013",trident case agevogtg aegis protective case was a good purchase one small issue was a tear in the rubber connecting the headphone jack protective plug to the case otherwise a good product to consider,joy,joy
AS54HNE2COPCF,B0007N08NO,"Oscar E. Martinez ""oemartind""","[1, 1]","The product is just what I expected, the shipping took longer than expected but there was no problem with it.",5.0,Motorola Cigarette Lighter Adapter,1184457600,"07 15, 2007",the product is just what i expected the shipping took longer than expected but there was no problem with it,anger,joy
A6UVFGMPXJOWZ,B00DPMNNUO,"Jason Brier ""Pincoat""","[2, 2]","This is simply the best, easiest, most universal system that exists.  I only wish there was an easier way to get more metal plates.  I used to use proclip mounts (which are super expensive) SOOOO glad I found this.  I cannot recommend this enough.  I have used the Mountek and the Caseology, this is better.  Better by far.",5.0,Quite Simply the Best,1378857600,"09 11, 2013",this is simply the best easiest most universal system that exists  i only wish there was an easier way to get more metal plates  i used to use proclip mounts which are super expensive soooo glad i found this  i cannot recommend this enough  i have used the mountek and the caseology this is better  better by far,joy,joy
A3745WXYC0JN41,B00CN8K4NA,Shauntaye,"[0, 0]","I bout this case for my friend....she loved it, she thought it was really cute and none of the stores have little novelty cases like this.",4.0,Too cute,1385164800,"11 23, 2013",i bout this case for my friendshe loved it she thought it was really cute and none of the stores have little novelty cases like this,joy,joy
AV9MAZD1KLN19,B0044WTQVE,rwe,"[0, 0]",I use screen savers on all the cell phones in the family. Best way to keep the screen clean and scratch free. Easier to replace than a damaged digitizer glass.,5.0,Neccessary,1394755200,"03 14, 2014",i use screen savers on all the cell phones in the family best way to keep the screen clean and scratch free easier to replace than a damaged digitizer glass,joy,joy
A1JC5VSX02A5GX,B006LFYRGG,sherbear,"[0, 0]","fins kind of make it hard to get out of pocket without dragging your whole pocket out, but great for any penguin lover!",4.0,nice,1355356800,"12 13, 2012",fins kind of make it hard to get out of pocket without dragging your whole pocket out but great for any penguin lover,joy,joy
A3FXRXCAS4C3ZE,B00FEQ14B4,iDroidz,"[0, 0]",This case is excellent! If your looking for this design with a kick stand and a low profile then case look no further.  The rubber edges make for a great grip and nice design.  Having the 2 piece design is always a plus for me because the inside rubber will not scratch your phone as the plastic outer hold up more to sharp falls.  I drop my phone several times with this case and never did it come off and the phone was intact.  Also the metal kick stand is one of the best Ive yet to see on a case.  The stand stays in its place due to the magnet which is provided feels very sturdy and the spring makes it feel like very good quality.  Also the cut out on this case a where they should be.  overall great case id give it 9/10 only because its not able to stand vertically.  Great buy for your money!,5.0,Smart Case!,1398816000,"04 30, 2014",this case is excellent if your looking for this design with a kick stand and a low profile then case look no further  the rubber edges make for a great grip and nice design  having the  piece design is always a plus for me because the inside rubber will not scratch your phone as the plastic outer hold up more to sharp falls  i drop my phone several times with this case and never did it come off and the phone was intact  also the metal kick stand is one of the best ive yet to see on a case  the stand stays in its place due to the magnet which is provided feels very sturdy and the spring makes it feel like very good quality  also the cut out on this case a where they should be  overall great case id give it  only because its not able to stand vertically  great buy for your money,joy,joy
A1549N12WU81AS,B008ND7XFG,Lisa Camarena,"[0, 0]","These shields are ok. They are easy to apply, but the air bubbles are hard to get out. My screen had 3 huge scratches on it and thank goodness this shield was on it, because once I took the shield off the scratches went with it.Lisa Camarena",5.0,Screen guard,1368662400,"05 16, 2013",these shields are ok they are easy to apply but the air bubbles are hard to get out my screen had  huge scratches on it and thank goodness this shield was on it because once i took the shield off the scratches went with itlisa camarena,joy,joy
ARBKYIVNYWK3C,B00KMBM9T2,RST10,"[0, 0]","When it comes to Bluetooth speakers, 5 years ago you'd struggle to find one at any price. Now they are everywhere, at very attractive price points. This one is one of the most attractively priced, and it's functionality reflects that as well.Charging was not difficult, but it uses a proprietary USB cable that is not a standard micro-USB. It's a pain to keep a proprietary cable around for all the devices that decide to go non-standard. I was not pleased with this.Pairing was not difficult, though the name of the device was 4 numbers, no name or anything. I thought that was odd, and something simple that down-marketed the device in a way that was unnecessary and probably nearly free to correct.The speaker did play and operate easily and properly with a voice included in the unit to instruct you when to pair, when actions are happening or waiting, etc.The volume of the speaker wasn't as high as others I've used, and when the volume is near the top end it gets to a slight blare. This wasn't very pleasing.So in the end, is it a value that functions? Yes! But is there also some room for improvement? Absolutely.",3.0,Functional & affordable with room for improvement,1404604800,"07 6, 2014",when it comes to bluetooth speakers  years ago youd struggle to find one at any price now they are everywhere at very attractive price points this one is one of the most attractively priced and its functionality reflects that as wellcharging was not difficult but it uses a proprietary usb cable that is not a standard microusb its a pain to keep a proprietary cable around for all the devices that decide to go nonstandard i was not pleased with thispairing was not difficult though the name of the device was  numbers no name or anything i thought that was odd and something simple that downmarketed the device in a way that was unnecessary and probably nearly free to correctthe speaker did play and operate easily and properly with a voice included in the unit to instruct you when to pair when actions are happening or waiting etcthe volume of the speaker wasnt as high as others ive used and when the volume is near the top end it gets to a slight blare this wasnt very pleasingso in the end is it a value that functions yes but is there also some room for improvement absolutely,joy,joy
AHJ1JXHUSF4ZP,B00DUKJ5CQ,Amazon Customer,"[0, 0]","Physically this 12000mAh power pack gives a very rugged feel and look. I prefer this matte black finish to the shiny plastic (more delicate) look/feel of some other power packs. This pack is water, dirt and shock proof. Physically the device gives a nice feel for handling. It has four LEDs which is indicate its charging status and charge level. The case does not come with any bag/soft case unlike some other New Trent models. There is a flap/latch door on the device covers the three outlets for USB plugs. The device is not lightweight but to produce 12000 mAh, the size/weight is to be expected. You would not be carrying this in your pocket but carrying it in a backpack, larger bag, motorcycle or car would provide loads of power for all your devices such as smartphones, tablets, Bluetooth devices, GPS devices or anything else that needs charging. The device has loops in the case that would allow attachment to the outside of bags or packs.The pack charges with any generic micro USB cable/charger and a micro USB to USB cable is included. I was able to charge it with any universal micro USB charger. This is a great improvement over earlier New Trent devices that included a proprietary charger and made one additional device (charger) to take while traveling. The charging starts automatically when connected to a power source. I have read reviews that stated that you do not know the progress of charging. This is not correct as mentioned above. While charging the blue LEDs flash and stay on. Further the number of LEDs lit indicate the level of charge. When charging another device, the LEDs initially stay lit and tell you the level of charge (might be nice if the LEDs stayed lit the entire time when charging). The pack was cool to touch when being charged and never heated up.The ports seem well made. It has one for 1A (smartphones) and one for 2.1A (tablets). Well labeled on the protective flap and both ports can be used simultaneously. One charges a device by pressing the power button for a few seconds and the LEDs light up. I've successfully charged several smart phones, iPad, Bluetooth headsets, Garmin GPS device and Bluetooth remotes.The only other improvement I could recommend for the device itself, would be if there was a way to allow USB cables to be plugged in and to maintain it being waterproof. Perhaps some type of rubber gasket?It comes with a manual that includes all the information one needs. One small peeve, it that the type font is way too small in some sections to be easily read.I would highly recommend this power pack without reservations over other ones I have used (including other New Trents and Gomadic). I often travel on motorcycles/motorscooters and this is just the device needed. I can also see this for bicyclists and hikers needing protection for outdoor activities. When I will be traveling this will be the device I take for charging my other devices.  It will have the capacity I need whether waiting at the airport, flying or traveling about for all my devices.",5.0,Fantastic power pack for the active user,1395360000,"03 21, 2014",physically this mah power pack gives a very rugged feel and look i prefer this matte black finish to the shiny plastic more delicate lookfeel of some other power packs this pack is water dirt and shock proof physically the device gives a nice feel for handling it has four leds which is indicate its charging status and charge level the case does not come with any bagsoft case unlike some other new trent models there is a flaplatch door on the device covers the three outlets for usb plugs the device is not lightweight but to produce  mah the sizeweight is to be expected you would not be carrying this in your pocket but carrying it in a backpack larger bag motorcycle or car would provide loads of power for all your devices such as smartphones tablets bluetooth devices gps devices or anything else that needs charging the device has loops in the case that would allow attachment to the outside of bags or packsthe pack charges with any generic micro usb cablecharger and a micro usb to usb cable is included i was able to charge it with any universal micro usb charger this is a great improvement over earlier new trent devices that included a proprietary charger and made one additional device charger to take while traveling the charging starts automatically when connected to a power source i have read reviews that stated that you do not know the progress of charging this is not correct as mentioned above while charging the blue leds flash and stay on further the number of leds lit indicate the level of charge when charging another device the leds initially stay lit and tell you the level of charge might be nice if the leds stayed lit the entire time when charging the pack was cool to touch when being charged and never heated upthe ports seem well made it has one for a smartphones and one for a tablets well labeled on the protective flap and both ports can be used simultaneously one charges a device by pressing the power button for a few seconds and the leds light up ive successfully charged several smart phones ipad bluetooth headsets garmin gps device and bluetooth remotesthe only other improvement i could recommend for the device itself would be if there was a way to allow usb cables to be plugged in and to maintain it being waterproof perhaps some type of rubber gasketit comes with a manual that includes all the information one needs one small peeve it that the type font is way too small in some sections to be easily readi would highly recommend this power pack without reservations over other ones i have used including other new trents and gomadic i often travel on motorcyclesmotorscooters and this is just the device needed i can also see this for bicyclists and hikers needing protection for outdoor activities when i will be traveling this will be the device i take for charging my other devices  it will have the capacity i need whether waiting at the airport flying or traveling about for all my devices,joy,joy
A3LTWFC80XL5GU,B00F36CSS8,K. Struck,"[0, 0]","Batteries worked fine but the charger was not functional. I had to return the item for a refund. In order for the charger to actually charge the battery, I had to physically hold the charger at a certain angle in the outlet. (Note, I tried 2 dozen outlets at my office and at my home, all with the same results). I assume there was a short or a bad connection in the charger itself. I will probably re-order assuming I just got a bad charger.",3.0,Had to return item due to bad charger,1400630400,"05 21, 2014",batteries worked fine but the charger was not functional i had to return the item for a refund in order for the charger to actually charge the battery i had to physically hold the charger at a certain angle in the outlet note i tried  dozen outlets at my office and at my home all with the same results i assume there was a short or a bad connection in the charger itself i will probably reorder assuming i just got a bad charger,joy,joy
A214ZCXLH8HKJJ,B00886BJI0,yorkie,"[0, 0]","I received the case today, but I was surprise the power and volume buttons are white instead of silver. Very ugly looking, I do not recommend to purchase it. The pictures on their website are misleading.I wish, I can give 0 Star.",1.0,UGLY LOOKING Samsung Galaxy S4 CASE,1341187200,"07 2, 2012",i received the case today but i was surprise the power and volume buttons are white instead of silver very ugly looking i do not recommend to purchase it the pictures on their website are misleadingi wish i can give  star,joy,joy
APTDRITW23DQF,B007NF7AV2,terry,"[0, 0]","I bought this as a gift for my friend and he loves it, fits perfect and very durable!!! Definitely recommend!!!",5.0,Very Dependable,1356998400,"01 1, 2013",i bought this as a gift for my friend and he loves it fits perfect and very durable definitely recommend,joy,joy
A22F2XLG9O651A,B0042FV2SI,BO2Pro,"[0, 0]","Corners started to peel after about 2 weeks. Kind of thin. Didnt offer great protection. ehh, i probably wouldnt reccommend.",2.0,Hmm..,1363910400,"03 22, 2013",corners started to peel after about  weeks kind of thin didnt offer great protection ehh i probably wouldnt reccommend,joy,joy
A29OXVQRZ154KX,B00AWN86II,Don Powell,"[0, 0]","Great cables, cheap price, what else is there?",5.0,Great cables for the price.,1404950400,"07 10, 2014",great cables cheap price what else is there,joy,joy
A2I8KUDXTC9WYI,B00JPJE6CU,theresa,"[0, 0]",Really Great Screen Protector.  This was easy to install and I love how it protects my screen.  The pack came with 3 screen protectors and a scraper to make sure when I put on the protector that all the bubbles are removed for a smooth screen.  I am very happy with this purchase.,5.0,Very Nice.,1404432000,"07 4, 2014",really great screen protector  this was easy to install and i love how it protects my screen  the pack came with  screen protectors and a scraper to make sure when i put on the protector that all the bubbles are removed for a smooth screen  i am very happy with this purchase,joy,joy
A11LC938XF35XN,B00IYX9K24,"SJ Blouse ""Stacey""","[0, 0]",Love the anti-glare aspect of this screen protector. Fits perfectly and very easy to install.  Can't be without one on any of my electronic devices. This one is really awesome.,5.0,Great Screen Protector,1398643200,"04 28, 2014",love the antiglare aspect of this screen protector fits perfectly and very easy to install  cant be without one on any of my electronic devices this one is really awesome,joy,joy
A2JOPUWVV0XQJ3,B000227PL8,"J_Onyx ""I never let my schooling interfere wi...","[0, 0]","I was surprised to find this excellent powered USB hub for much less money than I paid for an identicel one over three years ago. Somehow, we misplaced the power adapter so I ordered this one mainly so I could get the power adapter. The older hub still works fine so I just use the adapter so I can run USB 3.0 Hard Drives with a TV Android mini-pc. My grandson wanted the hub for his his Playstation 3 slim, which sees a lot of use. He uses it for video gaming and for a multi-media center. He accidently damaged one of the two USB ports and he was limited by having only one USB port.I gave him this hub. He is so happy with it his friends want one!",5.0,Value Buy!,1374710400,"07 25, 2013",i was surprised to find this excellent powered usb hub for much less money than i paid for an identicel one over three years ago somehow we misplaced the power adapter so i ordered this one mainly so i could get the power adapter the older hub still works fine so i just use the adapter so i can run usb  hard drives with a tv android minipc my grandson wanted the hub for his his playstation  slim which sees a lot of use he uses it for video gaming and for a multimedia center he accidently damaged one of the two usb ports and he was limited by having only one usb porti gave him this hub he is so happy with it his friends want one,joy,joy
A227P8TJ3M3MFL,B00974L0EA,Laura,"[0, 0]","I feel an Otterbox case is essential to every iPhone user's case collection. You never know when your phone may need extra protection and these cases do a great job at just that. I found the defender too bulky for my liking and I'm careful with my phone so there was no need to spend that much money when it came to protecting it.Compared to my other cases, this one is a little harder to put on the phone because of its two layers, but once it's on it feels great and you get a great peace of mind when you know your phone is protected well. My favorite thing about this case has to be the colors. Otterbox cases are not the prettiest and the odd color combinations have stopped me from purchasing their cases in the past, but when I stumbles across these two shades of blue together I knew they would be perfect for me. They are awesome and I was very pleased to see how nice they looked when I opened the packaging.",5.0,Nice protective case,1360454400,"02 10, 2013",i feel an otterbox case is essential to every iphone users case collection you never know when your phone may need extra protection and these cases do a great job at just that i found the defender too bulky for my liking and im careful with my phone so there was no need to spend that much money when it came to protecting itcompared to my other cases this one is a little harder to put on the phone because of its two layers but once its on it feels great and you get a great peace of mind when you know your phone is protected well my favorite thing about this case has to be the colors otterbox cases are not the prettiest and the odd color combinations have stopped me from purchasing their cases in the past but when i stumbles across these two shades of blue together i knew they would be perfect for me they are awesome and i was very pleased to see how nice they looked when i opened the packaging,joy,joy
AE9DHYMFSE8Q,B004SC82DS,Amanda Dougherty,"[0, 0]","My 15 year old wanted this cause it is Reto............He said it' s okay, you can NOT charge your phone with it on. And the case is a big pain to put on. But it is fun and see the reactions of people cause you look like you have an old school phone.",3.0,It' s okay,1369958400,"05 31, 2013",my  year old wanted this cause it is retohe said it s okay you can not charge your phone with it on and the case is a big pain to put on but it is fun and see the reactions of people cause you look like you have an old school phone,neutral,joy
A32E50ZJW1OTP,B009OH78HS,"T. Nguyen ""fang""","[0, 0]","too flimsy, too thick to fit to case, easily to pop off phone, edge trim a little more would help",3.0,made phone too thick to fit into case,1360022400,"02 5, 2013",too flimsy too thick to fit to case easily to pop off phone edge trim a little more would help,neutral,joy
A3AYSYSLHU26U9,B00AWWJMFA,Amazon Deity,"[1, 1]","These are powerful little screen cleaning pads.  They remove dirt, dust and stubborn fingerprints. They are non-streaking and non-abrasive.  Made of a durable microfiber that is very well stitched together so there will be no fraying or tearing. Works great on screen protectors as well.Being able to insert three to four fingers into the convenient pocket makes it easier to control the movement of the pad to thoroughly wipe the surface clean.After wiping away dust and dirt, I wave it briskly to remove loose dust and grime of the pad.  Easy to take along and store in my iPad carrying case.  Have been using to clean my iPhone, iPad and Kindle.  I know it will also work great on my computer monitor, flat screen HDTV, sunglasses and anything else I want to have a mirrored streak free finish.",5.0,AWESOME!,1358812800,"01 22, 2013",these are powerful little screen cleaning pads  they remove dirt dust and stubborn fingerprints they are nonstreaking and nonabrasive  made of a durable microfiber that is very well stitched together so there will be no fraying or tearing works great on screen protectors as wellbeing able to insert three to four fingers into the convenient pocket makes it easier to control the movement of the pad to thoroughly wipe the surface cleanafter wiping away dust and dirt i wave it briskly to remove loose dust and grime of the pad  easy to take along and store in my ipad carrying case  have been using to clean my iphone ipad and kindle  i know it will also work great on my computer monitor flat screen hdtv sunglasses and anything else i want to have a mirrored streak free finish,joy,joy
AZPXMVBRLNEQP,B007FHX9OK,,"[0, 0]","I used this to hold my iPhone 4S while traveling.  Worked as well as the GPS devices I have used and the tightening knobs held it in place very well.  I prefer this type of adjustment over the more simple ball and socket found in most GPS's.  It stuck to the window well and released quickly, both from the windshield and the iPhone.",5.0,Excellent,1352592000,"11 11, 2012",i used this to hold my iphone s while traveling  worked as well as the gps devices i have used and the tightening knobs held it in place very well  i prefer this type of adjustment over the more simple ball and socket found in most gpss  it stuck to the window well and released quickly both from the windshield and the iphone,neutral,joy
A1IVQE5C9GOAKA,B008EKSKVY,Wanda Simpson,"[0, 0]","Durable, and too cute!! me and my doggie are blinging with this case LOL!! get alot of great compliments, love the colors on the case.",5.0,Doggie Bling,1388620800,"01 2, 2014",durable and too cute me and my doggie are blinging with this case lol get alot of great compliments love the colors on the case,joy,joy
A3VHZC3WQ6IDVX,B00CMRCEN0,moe,"[0, 0]",they work fine. there are a few air bubbles but nothing to get upset over. I'm satisfied this product. thanx,4.0,it works,1388620800,"01 2, 2014",they work fine there are a few air bubbles but nothing to get upset over im satisfied this product thanx,joy,joy
A2IRHO1O7LITCZ,B008FQ4WF0,Dawn,"[0, 0]",they fit perfect easy to put on and very nice for the price. they haven't peeled yet and have had it on for a few months now,5.0,evo 4g,1397520000,"04 15, 2014",they fit perfect easy to put on and very nice for the price they havent peeled yet and have had it on for a few months now,joy,joy
AXZX53YBR0MI3,B00AFSK28M,zack,"[0, 0]","I purchased this for my grandmother as she purchased a new iPhone. She loves the case, and she tells me that everyone comments and loves her case as well. So if you like the design go for it!",5.0,Gift,1381881600,"10 16, 2013",i purchased this for my grandmother as she purchased a new iphone she loves the case and she tells me that everyone comments and loves her case as well so if you like the design go for it,joy,joy
A2VVS09YVM8CQG,B008QBGXQK,Lashawn,"[0, 0]","This product is awesome, it came very fast  once open I put my Gs3 inside it fit like a glove. With the kickstand for watching videos and the belt clip I'll be in style this summer. I wanna thank the seller for a great product and a very short shipping time..",5.0,Armor hybrid case,1361750400,"02 25, 2013",this product is awesome it came very fast  once open i put my gs inside it fit like a glove with the kickstand for watching videos and the belt clip ill be in style this summer i wanna thank the seller for a great product and a very short shipping time,joy,joy
A8OWIX5FGGWC1,B00AWIPITS,John,"[0, 0]",The problem with these headphones is that when you are on a phone call the person on the other end is a little muffled. but music and playing games these headphones sound amazing. They bounce just slightly when on a run but will not fall off.,4.0,Really good music and game sounds,1389052800,"01 7, 2014",the problem with these headphones is that when you are on a phone call the person on the other end is a little muffled but music and playing games these headphones sound amazing they bounce just slightly when on a run but will not fall off,anger,joy
A14Z1H04EA462X,B008CK5532,samg,"[0, 0]","I ordered this for my Galaxy S3 Said it fit snug will guess what it doesn't fit at all. No matter what I tried to do I could not get it to fit my Galaxy So I returned it.Two days later. Ok Im stupid and am sorry I apologize to the company. As I looked closer at the bumper I saw that it does slide apart. And guess what IT FITS PERFECTLY  I would recommend this bumper  It looks good ,feels good and fits my dock charger perfectly. Good job and again I apologize for the bad review",5.0,Wont Fit Wrong  IT DOES FIT,1362355200,"03 4, 2013",i ordered this for my galaxy s said it fit snug will guess what it doesnt fit at all no matter what i tried to do i could not get it to fit my galaxy so i returned ittwo days later ok im stupid and am sorry i apologize to the company as i looked closer at the bumper i saw that it does slide apart and guess what it fits perfectly  i would recommend this bumper  it looks good feels good and fits my dock charger perfectly good job and again i apologize for the bad review,joy,joy
A17I9UOF1T259E,B007JPSOZM,Don,"[0, 0]","Based on some reviews, I hoped to use this case with my iPhone 5s and a slim case attached. At least one reviewer indicated success with this approach. There may be some sample variation, but the case I received would BARELY fit a naked iPhone 5. It won't even fit a 5G iPod Touch with a slim case attached. This is much too tight to use with a slim case on an iPhone. Just as a sleeve, it may be OK, but in that situation, I'd opt for something with a little nicer finish, like a Sena sleeve.",2.0,Way too tight...,1382313600,"10 21, 2013",based on some reviews i hoped to use this case with my iphone s and a slim case attached at least one reviewer indicated success with this approach there may be some sample variation but the case i received would barely fit a naked iphone  it wont even fit a g ipod touch with a slim case attached this is much too tight to use with a slim case on an iphone just as a sleeve it may be ok but in that situation id opt for something with a little nicer finish like a sena sleeve,joy,joy
A24TSSAVGBBFZS,B004XZHY34,GYNER OZGUL,"[0, 0]",Really enjoy this product.  I travel quite a bit and this works great and the battery almost last a week on a charge.  I don't use the fm function because the speaker is fine and this really makes my phone navigation useful,5.0,Great product,1383264000,"11 1, 2013",really enjoy this product  i travel quite a bit and this works great and the battery almost last a week on a charge  i dont use the fm function because the speaker is fine and this really makes my phone navigation useful,joy,joy
AQ7EXLQ4NF3B2,B00GDFAL5U,Jj,"[0, 0]","It's a plug, it works as advertised",5.0,Five Stars,1404950400,"07 10, 2014",its a plug it works as advertised,neutral,joy
A38U8IH5DRETOY,B0098WEGXS,Ram,"[0, 0]","It fits Iphone 5C perfectly. I got the matte but its not very anti-reflective. In fact for a second I thought I ordered the Clear one by mistake, but a closer look does show that the screen guard is matte finish. Took one star off for this reason.",4.0,Not so Anti-reflective.,1397001600,"04 9, 2014",it fits iphone c perfectly i got the matte but its not very antireflective in fact for a second i thought i ordered the clear one by mistake but a closer look does show that the screen guard is matte finish took one star off for this reason,joy,joy
A3N2K4OG8FWC19,B007FH716W,Jay Woodin,"[0, 0]",I go this for my Galaxy S5 & it works wonderfully mounted to my windshield.  Highly recommend.,5.0,... go this for my Galaxy S5 & it works wonderfully mounted to my windshield,1404345600,"07 3, 2014",i go this for my galaxy s  it works wonderfully mounted to my windshield  highly recommend,joy,joy
A1HC3TGP0OYKDV,B008Z7P92Y,mmandm,"[0, 1]","Love the case it fits on my galaxy s3 and I think it looks very attractive. Comes with one rubber and one hard case that goes on top. Only problem I had with the hard case is that the side power button and volume buttons can't be used properly. I had to end up breaking the cut outs for those buttons out my self. I can now use them with ease but phone looks kinda jacked up :( didn't wanna return it since I got a good deal. Oh and one more thing the cut outs for the camera, flash and speaker weren't clean but that part was easy because its rubber I was able to cut them with ease.",4.0,cute case side buttons cant be used,1375660800,"08 5, 2013",love the case it fits on my galaxy s and i think it looks very attractive comes with one rubber and one hard case that goes on top only problem i had with the hard case is that the side power button and volume buttons cant be used properly i had to end up breaking the cut outs for those buttons out my self i can now use them with ease but phone looks kinda jacked up  didnt wanna return it since i got a good deal oh and one more thing the cut outs for the camera flash and speaker werent clean but that part was easy because its rubber i was able to cut them with ease,joy,joy
A204KVEV30UDE2,B0043EV20G,Corey Scott,"[0, 0]","Pros:-Not too bulky, feels light and natural on my ear.-Fits my ear perfectly using the the rubber earpiece that came installed on the unit (includes other various siszes as well).-Bluetooth connection is great, with higher than average range (instructions claim 75 feet, I have had great luck at 50+ feet).  Connects to my iphone instantly after powering it on.-(on iPhone), displays battery level on your phone's screen, so you have a better idea of remaining battery charge)-Buttons are easy to find with your fingers.  The answer/hangup button is on the center of the earpiece, so you would basically stick your finger where your ear canal is to answer the phone.-Sound quality is excellent, and I have had no complaints from anyone about the microphone quality.Cons:-I really only have one complaint, which is that I wish the volume level could be turned up higher.  I have excellent hearing, and drive a relatively quiet car (Nissan Sentra), but when I have both the phone and the earpiece at full volume, it is still a bit hard to hear when I'm on the freeway.Overall:Great earpiece, less bulky than many others on the market, and very easy to use.  Not for the hard-of-hearing or people with loud cars.",4.0,Great headset,1289779200,"11 15, 2010",prosnot too bulky feels light and natural on my earfits my ear perfectly using the the rubber earpiece that came installed on the unit includes other various siszes as wellbluetooth connection is great with higher than average range instructions claim  feet i have had great luck at  feet  connects to my iphone instantly after powering it onon iphone displays battery level on your phones screen so you have a better idea of remaining battery chargebuttons are easy to find with your fingers  the answerhangup button is on the center of the earpiece so you would basically stick your finger where your ear canal is to answer the phonesound quality is excellent and i have had no complaints from anyone about the microphone qualityconsi really only have one complaint which is that i wish the volume level could be turned up higher  i have excellent hearing and drive a relatively quiet car nissan sentra but when i have both the phone and the earpiece at full volume it is still a bit hard to hear when im on the freewayoverallgreat earpiece less bulky than many others on the market and very easy to use  not for the hardofhearing or people with loud cars,joy,joy
A266HVJPTWGLHW,B00EX9J9DI,high,"[0, 0]",I loved it.This is my third Poetic cases.  I got my first Poetic case for Samsung Tablet 7; I am 100% happy.  My second Poetic case for Nexus 7 and I am happy with the product. My third Poetic case for Samsung Galaxy Note 3;  again I am 100 % happy buyer.  All my devices were 100 % protected by the style Poetic cases.  Thanks,5.0,I loved it. This is my third Poetic cases,1404864000,"07 9, 2014",i loved itthis is my third poetic cases  i got my first poetic case for samsung tablet  i am  happy  my second poetic case for nexus  and i am happy with the product my third poetic case for samsung galaxy note   again i am   happy buyer  all my devices were   protected by the style poetic cases  thanks,joy,joy
A1L64YVUNAS9QI,B009ATUUYS,"M. Toppel ""the consultant""","[0, 0]","Ballistic is my new favorite brand of cases and the smooth case is the one I like most from the company.  It is durable, versatile and not at all bulky (fits in my pocket--a must!).  I have it in 3 colors, the black and also a gray and pink (beware, for me the pink started to get a little bit of a blackish tint on the outside).  I love how you can keep it low-key or mix it up with the &#34;customizable&#34; interchangeable corners.",5.0,my favorite case!,1364774400,"04 1, 2013",ballistic is my new favorite brand of cases and the smooth case is the one i like most from the company  it is durable versatile and not at all bulky fits in my pocketa must  i have it in  colors the black and also a gray and pink beware for me the pink started to get a little bit of a blackish tint on the outside  i love how you can keep it lowkey or mix it up with the customizable interchangeable corners,joy,joy
A28FBM6VOTZJ8T,B003SX0OWA,Alexander,"[0, 0]","It protects well but I however would suggest a Speck or Otterbox case just because this 2 piece system they have going on is not only a hassle, but when you move the plastic off first, sometimes is digs into the rubbery part and rips it.",4.0,1 issue,1361750400,"02 25, 2013",it protects well but i however would suggest a speck or otterbox case just because this  piece system they have going on is not only a hassle but when you move the plastic off first sometimes is digs into the rubbery part and rips it,neutral,joy
